,Name,Address,Latitude,Longitude
2543,Chicken Cottage Northolt,"46 Church Rd, Northolt UB5 5AB, UK",51.5446666,-0.373744
2544,Western Fried Chicken,"777 A, Field End Rd, Harrow, Ruislip HA4 0QL, UK",51.55889999999999,-0.380031
2545,Toby Carvery Denham,"Oxford Rd, Denham, Uxbridge UB9 4LJ, UK",51.572978,-0.5278843
2546,KFC,"High St, Uxbridge UB8 1JX, UK",51.5475016,-0.4809784
2547,SHADWELL FRIED CHICKEN,"71 Shadwell Dr, Northolt UB5 6DE, UK",51.5345907,-0.3753544
2548,Pepe's Piri Piri Rickmansworth,"139 Uxbridge Rd, Rickmansworth WD3 7DW, UK",51.6359879,-0.48387
2549,Favorite Chicken & Ribs,"6 Sipson Rd, West Drayton UB7 9DP, UK",51.50203399999999,-0.466609
2550,Pepe's Grill Northwood,"36 Joel St, Northwood HA6 1PA, UK",51.6017124,-0.4096255
2551,Favorite Chicken,"315 High St, Slough SL1 1BD, UK",51.5073429,-0.5854505
2552,Fabs Peri Peri Chicken & Pizza,"416 Alexandra Ave, Harrow HA2 9TR, UK",51.572973,-0.3709703
2553,Dixy Fried Chicken,"78 Watling Ave, Edgware HA8 0LU, UK",51.60203449999999,-0.2646032
2554,Tennessee Fried Chicken,"227 Northolt Rd, Harrow HA2 8HN, UK",51.5646459,-0.3528338
2555,The Apple Tree,"Oxford Rd, Gerrards Cross SL9 7AH, UK",51.5791911,-0.5524553
2556,Chicken Ranch,"21 Stoke Rd, Slough SL2 5AH, UK",51.513592,-0.593634
2557,New Royal Fried Chicken & Ribs,"31 High St, Harrow HA3 5BY, UK",51.5943251,-0.3353479
2558,PST PERFECT CHICKEN (Wembley),"317 Harrow Rd, Wembley HA9 6BA, UK",51.5530073,-0.2858291
2559,Sam's Chicken,"233 Northolt Rd, Harrow HA2 8HN, UK",51.56458139999999,-0.3530191
2560,Peri Peri Chicken,"High St, Harefield, Uxbridge UB9 6BX, UK",51.6038086,-0.4820237
2561,Favorite Chicken & Ribs,"13 Victoria Rd, Ruislip HA4 9AA, UK",51.5734435,-0.4129493
2562,Tams Peri Peri Chicken,"78 Joel St, Northwood HA6 1LL, UK",51.599605,-0.410066
2563,Chicken Cottage Northolt,"46 Church Rd, Northolt UB5 5AB, UK",51.5446666,-0.373744
2564,Western Fried Chicken,"777 A, Field End Rd, Harrow, Ruislip HA4 0QL, UK",51.55889999999999,-0.380031
2565,Pepe's Grill Northwood,"36 Joel St, Northwood HA6 1PA, UK",51.6017124,-0.4096255
2566,Royal Chicken n Pizza,"135 Field End Rd, Pinner HA5 1QH, UK",51.5790506,-0.3991507
2567,Fabs Peri Peri Chicken & Pizza,"416 Alexandra Ave, Harrow HA2 9TR, UK",51.572973,-0.3709703
2568,Harefield Village Café,"5 High St, Harefield, Uxbridge UB9 6BX, UK",51.6038578,-0.4819941
2569,SHADWELL FRIED CHICKEN,"71 Shadwell Dr, Northolt UB5 6DE, UK",51.5345907,-0.3753544
2570,New Royal Fried Chicken & Ribs,"31 High St, Harrow HA3 5BY, UK",51.5943251,-0.3353479
2571,Boston Peri Peri,"30 Little Oxhey Ln, Watford WD19 6FR, UK",51.6193521,-0.3853712
2572,Dixy Fried Chicken,"78 Watling Ave, Edgware HA8 0LU, UK",51.60203449999999,-0.2646032
2573,Pepe's Piri Piri Rickmansworth,"139 Uxbridge Rd, Rickmansworth WD3 7DW, UK",51.6359879,-0.48387
2574,Favorite Chicken & Ribs,"6 Sipson Rd, West Drayton UB7 9DP, UK",51.50203399999999,-0.466609
2575,Tennessee Fried Chicken,"227 Northolt Rd, Harrow HA2 8HN, UK",51.5646459,-0.3528338
2576,KFC,"High St, Uxbridge UB8 1JX, UK",51.5475016,-0.4809784
2577,PST PERFECT CHICKEN (Wembley),"317 Harrow Rd, Wembley HA9 6BA, UK",51.5530073,-0.2858291
2578,Wraps & Wings Eastcote,"92 Field End Rd, Ruislip, Pinner HA5 1RL, UK",51.580329,-0.400355
2579,Fancy Chicken 'N' Pizza,"228, 226 Preston Rd, Wembley HA9 8PB, UK",51.57131099999999,-0.294591
2580,Tams Peri Peri Chicken,"78 Joel St, Northwood HA6 1LL, UK",51.599605,-0.410066
2581,Favorite Chicken & Ribs,"13 Victoria Rd, Ruislip HA4 9AA, UK",51.5734435,-0.4129493
2582,Pepe's Grill Northwood,"36 Joel St, Northwood HA6 1PA, UK",51.6017124,-0.4096255
2583,Western Fried Chicken,"777 A, Field End Rd, Harrow, Ruislip HA4 0QL, UK",51.55889999999999,-0.380031
2584,Chicken Cottage Northolt,"46 Church Rd, Northolt UB5 5AB, UK",51.5446666,-0.373744
2585,Fabs Peri Peri Chicken & Pizza,"416 Alexandra Ave, Harrow HA2 9TR, UK",51.572973,-0.3709703
2586,Royal Chicken n Pizza,"135 Field End Rd, Pinner HA5 1QH, UK",51.5790506,-0.3991507
2587,New Royal Fried Chicken & Ribs,"31 High St, Harrow HA3 5BY, UK",51.5943251,-0.3353479
2588,Fabs Chicken and Pizza,"14 Broadwalk, Harrow HA2 6ED, UK",51.5871554,-0.362553
2589,Wraps & Wings Eastcote,"92 Field End Rd, Ruislip, Pinner HA5 1RL, UK",51.580329,-0.400355
2590,Sam's Chicken,"233 Northolt Rd, Harrow HA2 8HN, UK",51.56458139999999,-0.3530191
2591,Chicken Cottage Harrow,"Broadway Parade, 3 Pinner Rd, Harrow HA2 7SY, UK",51.5862322,-0.3616932
2592,Boston Peri Peri,"30 Little Oxhey Ln, Watford WD19 6FR, UK",51.6193521,-0.3853712
2593,Selekt Chicken Harrow,"7 Station Rd, Harrow HA1 2UF, UK",51.5888358,-0.3326844
2594,SHADWELL FRIED CHICKEN,"71 Shadwell Dr, Northolt UB5 6DE, UK",51.5345907,-0.3753544
2595,Sam's Chicken Harrow,"17 High St, Harrow HA3 5BY, UK",51.5934439,-0.3354209
2596,Dixy Fried Chicken,"78 Watling Ave, Edgware HA8 0LU, UK",51.60203449999999,-0.2646032
2597,Chicken Cottage,"229 Station Rd, Harrow HA1 2TB, UK",51.5836444,-0.3319915
2598,Boston Chicken,"3 Station Approach, Prestwick Rd, Watford WD19 7DT, UK",51.6284363,-0.386386
2599,Fab's Peri Peri Chicken & Pizza,"416 Alexandra Ave, Harrow HA2 9TR, UK",51.5729771,-0.3709693
2600,Pinn Peri Peri,"Bridge St, Pinner HA5 3JD, UK",51.5946382,-0.3826640000000001
2601,Osteria Modigliani,"52 Bridge St, Pinner HA5 3JF, UK",51.5953667,-0.3842286
2602,Tams Peri Peri Chicken,"78 Joel St, Northwood HA6 1LL, UK",51.599605,-0.410066
2603,Fabs Chicken and Pizza,"14 Broadwalk, Harrow HA2 6ED, UK",51.5871554,-0.362553
2604,Favorite Chicken & Ribs,"13 Victoria Rd, Ruislip HA4 9AA, UK",51.5734435,-0.4129493
2605,Chicken Cottage Harrow,"Broadway Parade, 3 Pinner Rd, Harrow HA2 7SY, UK",51.5862322,-0.3616932
2606,New Royal Fried Chicken & Ribs,"31 High St, Harrow HA3 5BY, UK",51.5943251,-0.3353479
2607,Pepe's Piri Piri,"245 Station Rd, Harrow HA1 2TB, UK",51.583229,-0.3319053
2608,Fabs Peri Peri Chicken & Pizza,"416 Alexandra Ave, Harrow HA2 9TR, UK",51.572973,-0.3709703
2609,Western Fried Chicken,"777 A, Field End Rd, Harrow, Ruislip HA4 0QL, UK",51.55889999999999,-0.380031
2610,Chicken Cottage Northolt,"46 Church Rd, Northolt UB5 5AB, UK",51.5446666,-0.373744
2611,Royal Chicken n Pizza,"135 Field End Rd, Pinner HA5 1QH, UK",51.5790506,-0.3991507
2612,Sakee,"173 Marsh Rd, Pinner HA5 5PB, UK",51.5917387,-0.3816381
2613,Selekt Chicken Harrow,"7 Station Rd, Harrow HA1 2UF, UK",51.5888358,-0.3326844
2614,Chicken City & Pizza,"79 Station Rd, Harrow HA2 7SW, UK",51.5845747,-0.3624969000000001
2615,Pepe's Grill Northwood,"36 Joel St, Northwood HA6 1PA, UK",51.6017124,-0.4096255
2616,Sam's Chicken Harrow,"17 High St, Harrow HA3 5BY, UK",51.5934439,-0.3354209
2617,Dixy Fried Chicken,"78 Watling Ave, Edgware HA8 0LU, UK",51.60203449999999,-0.2646032
2618,Sam's Chicken,"233 Northolt Rd, Harrow HA2 8HN, UK",51.56458139999999,-0.3530191
2619,Chicken Cottage,"229 Station Rd, Harrow HA1 2TB, UK",51.5836444,-0.3319915
2620,New Royal Fried Chicken & Ribs,"31 High St, Harrow HA3 5BY, UK",51.5943251,-0.3353479
2621,Sam's Chicken Harrow,"17 High St, Harrow HA3 5BY, UK",51.5934439,-0.3354209
2622,Selekt Chicken Harrow,"7 Station Rd, Harrow HA1 2UF, UK",51.5888358,-0.3326844
2623,Pepe's Piri Piri,"245 Station Rd, Harrow HA1 2TB, UK",51.583229,-0.3319053
2624,Chicken Cottage,"229 Station Rd, Harrow HA1 2TB, UK",51.5836444,-0.3319915
2625,Dixy Fried Chicken,"78 Watling Ave, Edgware HA8 0LU, UK",51.60203449999999,-0.2646032
2626,PST Perfect Chicken (Harrow),"209 High Rd, Harrow HA3 5EE, UK",51.6010757,-0.3389003
2627,Fabs Chicken and Pizza,"14 Broadwalk, Harrow HA2 6ED, UK",51.5871554,-0.362553
2628,Fancy Chicken 'N' Pizza,"228, 226 Preston Rd, Wembley HA9 8PB, UK",51.57131099999999,-0.294591
2629,Chicken Cottage Harrow,"Broadway Parade, 3 Pinner Rd, Harrow HA2 7SY, UK",51.5862322,-0.3616932
2630,KFC,"374 High Rd, Harrow HA3 6HF, UK",51.6071856,-0.3398684
2631,PST PERFECT CHICKEN (Wembley),"317 Harrow Rd, Wembley HA9 6BA, UK",51.5530073,-0.2858291
2632,Fabs Peri Peri Chicken & Pizza,"416 Alexandra Ave, Harrow HA2 9TR, UK",51.572973,-0.3709703
2633,Ceylon Choice(one and only Srilanka HMC Restaurant ),"26 Palmerston Rd, Harrow HA3 7AB, UK",51.5937134,-0.3345733
2634,Western Fried Chicken,"777 A, Field End Rd, Harrow, Ruislip HA4 0QL, UK",51.55889999999999,-0.380031
2635,Sam's Chicken,"233 Northolt Rd, Harrow HA2 8HN, UK",51.56458139999999,-0.3530191
2636,Chicken City & Pizza,"79 Station Rd, Harrow HA2 7SW, UK",51.5845747,-0.3624969000000001
2637,CHICKEN LAND,"153 Greenford Rd, Sudbury Hill, London, Harrow HA1 3QN, UK",51.5576868,-0.3357481
2638,HARROW PERI PERI,"376 Station Rd, Harrow HA1 2DE, UK",51.5792191,-0.333765
2639,Chicken Cottage Northolt,"46 Church Rd, Northolt UB5 5AB, UK",51.5446666,-0.373744
2640,Dixy Fried Chicken,"78 Watling Ave, Edgware HA8 0LU, UK",51.60203449999999,-0.2646032
2641,CHICKEN LAND,"44 Queensbury Station Parade, Edgware HA8 5NN, UK",51.59486589999999,-0.2850568
2642,Favorite Chicken & Ribs,"381 Honeypot Ln, Stanmore HA7 1JJ, UK",51.59589130000001,-0.2947405
2643,Pepe's Piri Piri Kingsbury,"654 Kingsbury Road, Kingsbury Circle, London NW9 9HN, UK",51.5849906,-0.2806736
2644,New Royal Fried Chicken & Ribs,"31 High St, Harrow HA3 5BY, UK",51.5943251,-0.3353479
2645,Fancy Chicken 'N' Pizza,"228, 226 Preston Rd, Wembley HA9 8PB, UK",51.57131099999999,-0.294591
2646,Royal chicken n pizza,"441 Kenton Rd, Harrow HA3 0XY, UK",51.5866376,-0.2983772
2647,Belmont Bay Fish & Chips,"500 Kenton Ln, Stanmore, Harrow HA3 8RD, UK",51.6012333,-0.3189236
2648,PST PERFECT CHICKEN (Wembley),"317 Harrow Rd, Wembley HA9 6BA, UK",51.5530073,-0.2858291
2649,Pepe's Piri Piri,"245 Station Rd, Harrow HA1 2TB, UK",51.583229,-0.3319053
2650,New Jersey Chicken,"203 Edgware Rd, London NW9 6LP, UK",51.5873988,-0.2517233
2651,Selekt Chicken Harrow,"7 Station Rd, Harrow HA1 2UF, UK",51.5888358,-0.3326844
2652,Nando's,"Empire Way, Wembley HA9 0PA, UK",51.5567151,-0.2836907
2653,Chicken Cottage,"229 Station Rd, Harrow HA1 2TB, UK",51.5836444,-0.3319915
2654,Sam's Chicken Harrow,"17 High St, Harrow HA3 5BY, UK",51.5934439,-0.3354209
2655,Millenium Fried Chicken,"13 Church Rd, Hendon, London NW4 4EB, UK",51.589875,-0.2258365
2656,Chicken land,"209 East Ln, Wembley HA0 3NG, UK",51.5624575,-0.3057204
2657,New Royal Fried Chicken & Ribs,"443 High Rd, Wembley HA9 7AF, UK",51.55293289999999,-0.2953157
2658,Chicken World Wembley,"145 Wembley Park Dr, Wembley HA9 8HQ, UK",51.56222710000001,-0.2810773
2659,Southern Fried Chicken,"65 Salusbury Rd, Kilburn, London NW6 6NJ, UK",51.535075,-0.204742
2660,Dixy Fried Chicken,"78 Watling Ave, Edgware HA8 0LU, UK",51.60203449999999,-0.2646032
2661,Carolina Chicken,"43 Burnt Oak Broadway, Edgware HA8 5JZ, UK",51.5998332,-0.2668033
2662,KFC,"9 Edgware Rd, London NW9 5EB, UK",51.5934444,-0.2582047
2663,Zam's Chicken,"Silkstream Parade, 4, Watling Ave, Edgware HA8 0EJ, United Kingdom",51.6029242,-0.26347
2664,Zams Chicken & Pizza,"207-209 Edgware Rd, London NW9 6LP, UK",51.5875026,-0.2518386
2665,Sam's Chicken Kingsbury,"642 Kingsbury Road, Kingsbury Circle, London NW9 9HN, UK",51.5850109,-0.2801515
2666,New Jersey Chicken,"203 Edgware Rd, London NW9 6LP, UK",51.5873988,-0.2517233
2667,Millenium Fried Chicken,"13 Church Rd, Hendon, London NW4 4EB, UK",51.589875,-0.2258365
2668,Red Rooster Fried Chicken,"113 The Broadway, Mill Hill, London NW7 3TG, UK",51.61582199999999,-0.2452625
2669,Janchi Korean Kitchen,"Unit C (First Floor, 399 Edgware Rd, London NW9 0FH, United Kingdom",51.5931986,-0.2598967
2670,Chicken Valley,"72 High St, Edgware HA8 7EJ, UK",51.6104448,-0.2786281
2671,Fancy Chicken 'N' Pizza,"228, 226 Preston Rd, Wembley HA9 8PB, UK",51.57131099999999,-0.294591
2672,Kurk Grilled Chicken,"64 High St, Edgware HA8 7EJ, UK",51.61024,-0.278354
2673,PST PERFECT CHICKEN (Wembley),"317 Harrow Rd, Wembley HA9 6BA, UK",51.5530073,-0.2858291
2674,Sams Chicken,"177 Edgware Rd, London NW9 6LP, UK",51.5868681,-0.2511721
2675,BANG BANG Chicken,"215A Deansbrook Rd, Edgware HA8 9BU, UK",51.6105744,-0.2578451
2676,Favorite Chicken & Ribs,"381 Honeypot Ln, Stanmore HA7 1JJ, UK",51.59589130000001,-0.2947405
2677,CHICKEN LAND,"27 Blackbird Hill, London NW9 8RS, UK",51.564833,-0.263048
2678,Ming Chinese Takeaway,"60 Watling Ave, Edgware HA8 0LT, UK",51.601735,-0.265122
2679,New Royal Fried Chicken & Ribs,"443 High Rd, Wembley HA9 7AF, UK",51.55293289999999,-0.2953157
2680,Millenium Fried Chicken,"13 Church Rd, Hendon, London NW4 4EB, UK",51.589875,-0.2258365
2681,Dixy Fried Chicken,"78 Watling Ave, Edgware HA8 0LU, UK",51.60203449999999,-0.2646032
2682,Red Rooster Fried Chicken,"113 The Broadway, Mill Hill, London NW7 3TG, UK",51.61582199999999,-0.2452625
2683,KFC,"13 Watford Way, Hendon, London NW4 3JL, UK",51.58333529999999,-0.2280108
2684,Southern Fried Chicken,"65 Salusbury Rd, Kilburn, London NW6 6NJ, UK",51.535075,-0.204742
2685,Kurk Chicken Bar,"139a Ballards Ln, Finchley, London N3 1LJ, UK",51.605152,-0.1886158
2686,Hardies Fried Chicken and Peri Peri Chicken,"1 Station Rd, Wood Green, London N22 6UX, UK",51.597057,-0.1103055
2687,Abi's Pizza & Fried Chicken,"88 Seven Sisters Rd, London N7 6AE, UK",51.5594544,-0.1161101
2688,PST PERFECT CHICKEN (Wembley),"317 Harrow Rd, Wembley HA9 6BA, UK",51.5530073,-0.2858291
2689,Sam's Chicken Finchley,"351 Ballards Ln, North Finchley, London N12 8LJ, UK",51.6139392,-0.1770187
2690,Fancy Chicken 'N' Pizza,"228, 226 Preston Rd, Wembley HA9 8PB, UK",51.57131099999999,-0.294591
2691,Bird,"21-22 Chalk Farm Rd, Camden Town, London NW1 8BF, UK",51.5423705,-0.1466665
2692,Bird - Shoreditch,"42-44 Kingsland Rd, London E2 8DA, UK",51.5281631,-0.0778258
2693,Tennesee Fried Chicken,"44 Stroud Green Rd, Finsbury Park, London N4 3ES, UK",51.5671609,-0.1081184
2694,Chicken Express,"274 Seven Sisters Rd, Finsbury Park, London N4 2HY, UK",51.564352,-0.104811
2695,KFC,"9 Edgware Rd, London NW9 5EB, UK",51.5934444,-0.2582047
2696,CHICKEN LAND,"27 Blackbird Hill, London NW9 8RS, UK",51.564833,-0.263048
2697,Coqfighter Shoreditch,"Unit 42-43 Boxpark, 10 Bethnal Green Rd, London E1 6GY, United Kingdom",51.5234799,-0.0765729
2698,New TENNESSEELAND,"81 Ballards Ln, Finchley, London N3 1XT, UK",51.6038817,-0.1903612
2699,Tennessee Fried Chicken,"304 Kilburn High Rd, Kilburn, London NW6 2DB, UK",51.5443594,-0.2006226
2700,Hardies Fried Chicken and Peri Peri Chicken,"1 Station Rd, Wood Green, London N22 6UX, UK",51.597057,-0.1103055
2701,Kurk Chicken Bar,"139a Ballards Ln, Finchley, London N3 1LJ, UK",51.605152,-0.1886158
2702,Abi's Pizza & Fried Chicken,"88 Seven Sisters Rd, London N7 6AE, UK",51.5594544,-0.1161101
2703,Dixy Fried Chicken,"78 Watling Ave, Edgware HA8 0LU, UK",51.60203449999999,-0.2646032
2704,Millenium Fried Chicken,"13 Church Rd, Hendon, London NW4 4EB, UK",51.589875,-0.2258365
2705,Tennesee Fried Chicken,"44 Stroud Green Rd, Finsbury Park, London N4 3ES, UK",51.5671609,-0.1081184
2706,Sam's Chicken Finchley,"351 Ballards Ln, North Finchley, London N12 8LJ, UK",51.6139392,-0.1770187
2707,Chicken Express,"274 Seven Sisters Rd, Finsbury Park, London N4 2HY, UK",51.564352,-0.104811
2708,KFC,"89 Ballards Ln, Finchley, London N3 1XY, UK",51.6041452,-0.1899743
2709,Dixy Chicken,"620 Finchley Rd, Golders Green, London NW11 7RR, UK",51.5710074,-0.1950369
2710,Bird,"21-22 Chalk Farm Rd, Camden Town, London NW1 8BF, UK",51.5423705,-0.1466665
2711,Southern Fried Chicken,"65 Salusbury Rd, Kilburn, London NW6 6NJ, UK",51.535075,-0.204742
2712,Roosters Piri Piri,"6 High Rd, Hornsey, London N22 6BX, UK",51.5908129,-0.103498
2713,Bird - Shoreditch,"42-44 Kingsland Rd, London E2 8DA, UK",51.5281631,-0.0778258
2714,Kandy Fried Chicken & Pizza,"59 Green Lanes, London N13 4TD, UK",51.6100246,-0.1100225
2715,Pfc Fried Chicken,"287 Hornsey Rd, London N19 4HN, UK",51.56344259999999,-0.118518
2716,Coqfighter Shoreditch,"Unit 42-43 Boxpark, 10 Bethnal Green Rd, London E1 6GY, United Kingdom",51.5234799,-0.0765729
2717,BIRD,"81 Holloway Rd, London N7 8LT, UK",51.54768439999999,-0.106152
2718,Favorite Chicken & Ribs,"73 Kilburn High Rd, Kilburn, London NW6 6HY, UK",51.5375155,-0.1932427
2719,Chicken Cottage,"239 Finchley Rd, London NW3 6LS, UK",51.547538,-0.1804088
2720,Hardies Fried Chicken and Peri Peri Chicken,"1 Station Rd, Wood Green, London N22 6UX, UK",51.597057,-0.1103055
2721,Tennessee Express,"73 Colney Hatch Ln, Muswell Hill, London N10 1LR, UK",51.5992889,-0.1473586
2722,Abi's Pizza & Fried Chicken,"88 Seven Sisters Rd, London N7 6AE, UK",51.5594544,-0.1161101
2723,Tennesee Fried Chicken,"44 Stroud Green Rd, Finsbury Park, London N4 3ES, UK",51.5671609,-0.1081184
2724,Chicken Express,"274 Seven Sisters Rd, Finsbury Park, London N4 2HY, UK",51.564352,-0.104811
2725,Roosters Piri Piri,"6 High Rd, Hornsey, London N22 6BX, UK",51.5908129,-0.103498
2726,Kandy Fried Chicken & Pizza,"59 Green Lanes, London N13 4TD, UK",51.6100246,-0.1100225
2727,Favorite Chicken & Ribs,"Queens Parade, 4, Brownlow Rd N11 2DN, United Kingdom",51.606924,-0.123632
2728,BIRD,"81 Holloway Rd, London N7 8LT, UK",51.54768439999999,-0.106152
2729,Dixy Chicken & Pizza,"194 High Rd, Wood Green, London N22 8HH, UK",51.5975202,-0.1100108
2730,Bird,"21-22 Chalk Farm Rd, Camden Town, London NW1 8BF, UK",51.5423705,-0.1466665
2731,Tennessee Fried Chicken,"278 Langham Rd, London N15 3NP, UK",51.59066499999999,-0.1028194
2732,Kansas Chicken & Ribs,"102 High St, Hornsey, London N8 7NT, UK",51.5876448,-0.1162317
2733,Flavas Chicken & Pizza,"Latham Court, Brownlow Rd, Bounds Green, London N11 2ES, UK",51.60728959999999,-0.1240166
2734,Bird - Shoreditch,"42-44 Kingsland Rd, London E2 8DA, UK",51.5281631,-0.0778258
2735,Pfc Fried Chicken,"287 Hornsey Rd, London N19 4HN, UK",51.56344259999999,-0.118518
2736,Perfect Fried Chicken London,"124 W Green Rd, Tottenham, London N15 5AA, UK",51.5852724,-0.07860779999999999
2737,Coqfighter Shoreditch,"Unit 42-43 Boxpark, 10 Bethnal Green Rd, London E1 6GY, United Kingdom",51.5234799,-0.0765729
2738,Chicken express,"510 Lordship Ln, London N22 5DE, UK",51.5983081,-0.0939995
2739,Pepe's Piri Piri (Holloway Road),"199 Holloway Rd, London N7 8DJ, UK",51.5506946,-0.1099909
2740,Hardies Fried Chicken and Peri Peri Chicken,"1 Station Rd, Wood Green, London N22 6UX, UK",51.597057,-0.1103055
2741,Roosters Piri Piri,"6 High Rd, Hornsey, London N22 6BX, UK",51.5908129,-0.103498
2742,Tennessee Fried Chicken,"278 Langham Rd, London N15 3NP, UK",51.59066499999999,-0.1028194
2743,Dixy Chicken & Pizza,"194 High Rd, Wood Green, London N22 8HH, UK",51.5975202,-0.1100108
2744,Franzos Piri Piri London,"152 High Rd, Wood Green, London N22 6EB, UK",51.5958025,-0.1088023
2745,Pepe's Piri Piri,"18 The Broadway, High Rd, Hornsey, London N22 6DS, UK",51.5965332,-0.1095166
2746,Chicken express,"510 Lordship Ln, London N22 5DE, UK",51.5983081,-0.0939995
2747,KFC,"3-4 The Broadway, Wood Green, London N22 6DS, UK",51.5957297,-0.1091805
2748,Selekt Chicken,"16 Turnpike Ln, Wood Green, London N8 0PT, UK",51.5901417,-0.1045505
2749,Kandy Fried Chicken & Pizza,"59 Green Lanes, London N13 4TD, UK",51.6100246,-0.1100225
2750,Tennesee Fried Chicken,"44 Stroud Green Rd, Finsbury Park, London N4 3ES, UK",51.5671609,-0.1081184
2751,Chickory's Chicken,"63 Turnpike Ln, Hornsey, London N8 0EE, UK",51.5894474,-0.1070085
2752,Chicken Express,"274 Seven Sisters Rd, Finsbury Park, London N4 2HY, UK",51.564352,-0.104811
2753,Abi's Pizza & Fried Chicken,"88 Seven Sisters Rd, London N7 6AE, UK",51.5594544,-0.1161101
2754,Perfect Fried Chicken London,"124 W Green Rd, Tottenham, London N15 5AA, UK",51.5852724,-0.07860779999999999
2755,Chicken Express,"270 High Rd, Wood Green, London N22 8JX, UK",51.6015046,-0.1117895
2756,Favorite Chicken & Ribs,"266 W Green Rd, West Green, London N15 3BL, UK",51.5864997,-0.08916349999999999
2757,Kansas Chicken & Ribs,"102 High St, Hornsey, London N8 7NT, UK",51.5876448,-0.1162317
2758,Tottenham Fried Chicken,"561 High Rd, Tottenham, London N17 6SB, UK",51.5956632,-0.06897
2759,Dixy Chicken,"471 High Rd, Tottenham, London N17 6QA, UK",51.5925148,-0.0699301
2760,Tottenham Fried Chicken,"561 High Rd, Tottenham, London N17 6SB, UK",51.5956632,-0.06897
2761,Dixy Chicken,"471 High Rd, Tottenham, London N17 6QA, UK",51.5925148,-0.0699301
2762,Perfect Fried Chicken,"Tottenham, London N17 9JF, United Kingdom",51.59332819999999,-0.0695113
2763,Chicken Bite,"414 High Rd, Tottenham, London N17 9JB, UK",51.5915601,-0.0697426
2764,Perfect Fried Chicken London,"124 W Green Rd, Tottenham, London N15 5AA, UK",51.5852724,-0.07860779999999999
2765,Chicken Express bg,"109 Bruce Grove, Tottenham, London N17 6UR, UK",51.5952855,-0.07103029999999999
2766,Halal Fried Chicken,"Tottenham, London N17 0JN, United Kingdom",51.6023289,-0.05891
2767,Hardies Fried Chicken and Peri Peri Chicken,"1 Station Rd, Wood Green, London N22 6UX, UK",51.597057,-0.1103055
2768,Sam's Chicken,"843 High Rd, Tottenham, London N17 8EY, UK",51.6069803,-0.06824369999999999
2769,Kalam Chicken & Pizza,"687 High Rd, Tottenham, London N17 8AD, UK",51.60074239999999,-0.0680061
2770,Chick King,"755 High Rd, Tottenham, London N17 8AH, UK",51.6044726,-0.0682549
2771,Kandy Fried Chicken Chicken.Pizza.Peri Peri,"Tottenham, London N15 4HH, United Kingdom",51.5890733,-0.0801573
2772,Roosters Piri Piri,"6 High Rd, Hornsey, London N22 6BX, UK",51.5908129,-0.103498
2773,Chicken Express,"274 Seven Sisters Rd, Finsbury Park, London N4 2HY, UK",51.564352,-0.104811
2774,Dixy Chicken,"71 Forest Rd, Walthamstow, London E17 6HF, UK",51.5874288,-0.039718
2775,Tennesee Fried Chicken,"44 Stroud Green Rd, Finsbury Park, London N4 3ES, UK",51.5671609,-0.1081184
2776,KFC,"3 Ferry Ln, London N17 9NF, UK",51.5873004,-0.0545078
2777,Chestersway Chicken Tottenham,"252 High Rd, Tottenham, London N15 4AJ, UK",51.5852843,-0.071592
2778,Favorite Chicken & Ribs,"19 St James St, Walthamstow, London E17 7PJ, UK",51.5812126,-0.0331504
2779,Abi's Pizza & Fried Chicken,"88 Seven Sisters Rd, London N7 6AE, UK",51.5594544,-0.1161101
2780,Southern Fried Chicken London,"62 Hoe St, Walthamstow, London E17 4PG, UK",51.5892973,-0.0193107
2781,Favorite Chicken & Ribs,"19 St James St, Walthamstow, London E17 7PJ, UK",51.5812126,-0.0331504
2782,Afc Fried Chicken & Burgers,"Walthamstow, London E17 5AE, United Kingdom",51.5980769,-0.0152693
2783,Hot Wings,"198 Billet Rd, Walthamstow, London E17 5DX, UK",51.5996684,-0.0294656
2784,Taste of Tennessee,"274 Forest Rd, Walthamstow, London E17 5JN, UK",51.589208,-0.029511
2785,Western Fried Chicken London,"478 Hoe St, Walthamstow, London E17 9AH, UK",51.5757784,-0.0142442
2786,Chick Inn,"247 Hoe St, Walthamstow, London E17 9PT, UK",51.581384,-0.018226
2787,Perfect Fried chicken,"879 Lea Bridge Rd, Walthamstow, London E17 9DS, UK",51.5810564,-0.0011797
2788,Nando's,"The Scene, 261 High St, Walthamstow, London E17 7FD, UK",51.5849083,-0.020471
2789,Dixy Fried Chicken,"91 Markhouse Rd, Walthamstow, London E17 8DH, UK",51.5775741,-0.0299321
2790,HFC Express,"611A Lea Bridge Rd, Walthamstow, London E10 6AJ, UK",51.57637399999999,-0.011834
2791,Perfect Fried Chicken,"London E4 9AA, United Kingdom",51.61006099999999,-0.017666
2792,Golden Chicken London,"127 Wood St, Walthamstow, London E17 3LL, UK",51.587981,-0.0037904
2793,Tottenham Fried Chicken,"561 High Rd, Tottenham, London N17 6SB, UK",51.5956632,-0.06897
2794,Pepe's Peri Peri Walthamstow,"226 Hoe St, Walthamstow, London E17 3AY, UK",51.5844072,-0.0194185
2795,Hardies Fried Chicken and Peri Peri Chicken,"1 Station Rd, Wood Green, London N22 6UX, UK",51.597057,-0.1103055
