,Name,Address,Latitude,Longitude
2018,Origin Coffee Roasters,"65 Charlotte Rd, Shoreditch, London EC2A 3PE, UK",51.52636949999999,-0.08109809999999999
2019,Dada Cafe,"Station Rd, Epping CM16 4HS, UK",51.69784809999999,0.1106831
2020,Costa at Next,"Forest Shopping Park, Epping, Langston Rd, Loughton IG10 3FT, United Kingdom",51.6435231,0.0873864
2021,Greggs,"197 Manford Way, Chigwell IG7 4DJ, UK",51.6083451,0.1068888
2022,Caffè Nero,"233 High Rd, Loughton IG10 1AD, UK",51.6475336,0.05556299999999999
2023,The Corner Coffee House,"808 Green Ln, Dagenham RM8 1YT, UK",51.561637,0.1242891
2024,Costa Coffee,"Collier Row Service Station, 140-148 Collier Row Rd, Romford RM5 2BD, UK",51.5981362,0.1556551
2025,Greggs,"45 The Broadway, Loughton IG10 3SP, UK",51.6477696,0.0833139
2026,Costa Coffee,"230 High Rd, Loughton IG10 1ET, UK",51.6482846,0.0557618
2027,Greggs,"75 High St, Ilford IG6 2AY, UK",51.590596,0.08210859999999999
2028,Costa Coffee,"2 Victoria Rd, Buckhurst Hill IG9 5ES, UK",51.6255602,0.0455519
2029,Costa Coffee,"15c Oakwood Hill Industrial Estate, Loughton IG10 3TZ, UK",51.64321899999999,0.078945
2030,bb's coffee & muffins,"25-26 The Mercury Shopping Centre, Romford RM1 3EE, United Kingdom",51.5793087,0.185747
2031,Bare Brew,"7 High St, Wanstead, London E11 2AA, UK",51.5799755,0.0237845
2032,Caffè Nero,"65 Station Rd, Chingford, London E4 7BU, UK",51.6316255,0.0048893
2033,Caffè Nero,"271 High St, Epping CM16 4DA, UK",51.700394,0.1129159
2034,HUCKS,"81 Grove Rd, Walthamstow, London E17 9BU, UK",51.5791721,-0.0126142
2035,Origin Coffee Roasters,"65 Charlotte Rd, Shoreditch, London EC2A 3PE, UK",51.52636949999999,-0.08109809999999999
2036,Costa Coffee,"24 Old Church Rd, Chingford Mount, London E4 8DD, UK",51.6179383,-0.0177045
2037,Costa Coffee,"5 Station Approach, Hoe St, Walthamstow, London E17 9QF, UK",51.5827333,-0.0195721
2038,Wood St Coffee,"Blackhorse Workshop 1-2 Sutherland Rd Path, London E17 6BX, United Kingdom",51.591806,-0.039473
2039,Costa Coffee,"The Mall, 45 Selborne Rd, Walthamstow, London E17 7JR, UK",51.58323910000001,-0.0242092
2040,Costa Coffee,"Collier Row Service Station, 140-148 Collier Row Rd, Romford RM5 2BD, UK",51.5981362,0.1556551
2041,Greggs,"197 Manford Way, Chigwell IG7 4DJ, UK",51.6083451,0.1068888
2042,The Corner Coffee House,"808 Green Ln, Dagenham RM8 1YT, UK",51.561637,0.1242891
2043,Caffè Nero,"233 High Rd, Loughton IG10 1AD, UK",51.6475336,0.05556299999999999
2044,Muffin Break,"Romford RM1 3LT, UK",51.5772146,0.1833364
2045,Costa Coffee,"Gallows Corner Retail Park, Colchester Rd, Romford RM3 0AD, UK",51.5927173,0.2155184
2046,Greggs,"45 The Broadway, Loughton IG10 3SP, UK",51.6477696,0.0833139
2047,Costa Coffee,"Debenhams, 56- 72 Market Pl, Romford RM1 3ET, United Kingdom",51.5789521,0.1829155
2048,Costa Coffee,"Romford Gallows Extra, Bryant Ave, Romford RM3 0LL, United Kingdom",51.59315059999999,0.2180741
2049,Costa Coffee,"Liberty Centre, Unit LSU2, Romford RM1 3RL, United Kingdom",51.5772197,0.1831985
2050,Caffè Nero,"271 High St, Epping CM16 4DA, UK",51.700394,0.1129159
2051,Greggs,"75 High St, Ilford IG6 2AY, UK",51.590596,0.08210859999999999
2052,Bare Brew,"7 High St, Wanstead, London E11 2AA, UK",51.5799755,0.0237845
2053,Lawsons Sandwich Bar,"186 Warley Hill, Warley, Brentwood CM14 5HF, UK",51.60574560000001,0.2964554
2054,The Source Coffee Shop,"Stubbers Adventure Centre, Ockendon Rd, Upminster RM14 2TY, United Kingdom",51.5383485,0.2686675
2055,Caffè Nero,"28 High St, Brentwood CM14 4AB, UK",51.6206106,0.3038561
2056,Caffè Nero,"65 Station Rd, Chingford, London E4 7BU, UK",51.6316255,0.0048893
2057,Caffè Nero,"26 Station Rd, Upminster RM14 2UB, UK",51.5571824,0.2497994
2058,Friends Coffee House,"749 Barking Rd, East Ham, London E13 9ER, UK",51.5303304,0.0376225
2059,Origin Coffee Roasters,"65 Charlotte Rd, Shoreditch, London EC2A 3PE, UK",51.52636949999999,-0.08109809999999999
2060,Costa Coffee,"Gallows Corner Retail Park, Colchester Rd, Romford RM3 0AD, UK",51.5927173,0.2155184
2061,Lawsons Sandwich Bar,"186 Warley Hill, Warley, Brentwood CM14 5HF, UK",51.60574560000001,0.2964554
2062,Caffè Nero,"28 High St, Brentwood CM14 4AB, UK",51.6206106,0.3038561
2063,The Corner Coffee House,"808 Green Ln, Dagenham RM8 1YT, UK",51.561637,0.1242891
2064,Greggs,"68/70 High St, Brentwood CM14 4AN, UK",51.6198872,0.3007816
2065,Muffin Break,"Romford RM1 3LT, UK",51.5772146,0.1833364
2066,Costa Coffee,"Romford Gallows Extra, Bryant Ave, Romford RM3 0LL, United Kingdom",51.59315059999999,0.2180741
2067,Greggs,"197 Manford Way, Chigwell IG7 4DJ, UK",51.6083451,0.1068888
2068,Costa Coffee,"Collier Row Service Station, 140-148 Collier Row Rd, Romford RM5 2BD, UK",51.5981362,0.1556551
2069,Costa Coffee,"Debenhams, 56- 72 Market Pl, Romford RM1 3ET, United Kingdom",51.5789521,0.1829155
2070,Caffè Nero,"26 Station Rd, Upminster RM14 2UB, UK",51.5571824,0.2497994
2071,Caffè Nero,"233 High Rd, Loughton IG10 1AD, UK",51.6475336,0.05556299999999999
2072,Costa Coffee,"180 Hutton Rd, Brentwood CM15 8NR, UK",51.63059819999999,0.3281479
2073,Greggs,"19 High St, Brentwood CM14 4RG, UK",51.6212181,0.3048897
2074,Caffè Nero,"271 High St, Epping CM16 4DA, UK",51.700394,0.1129159
2075,Greggs,"45 The Broadway, Loughton IG10 3SP, UK",51.6477696,0.0833139
2076,Bare Brew,"7 High St, Wanstead, London E11 2AA, UK",51.5799755,0.0237845
2077,Harris + Hoole,"300 Hornchurch Rd, Hornchurch RM11 1PY, UK",51.5658164,0.1919308
2078,Origin Coffee Roasters,"65 Charlotte Rd, Shoreditch, London EC2A 3PE, UK",51.52636949999999,-0.08109809999999999
2079,Metro Coffee Express,"Gants Hill Station, Crabrook Rd Shop is inside the station next to Oyster Top up machine, Ilford IG2 6UD, United Kingdom",51.57670419999999,0.0663286
2080,Starbucks Coffee,"36B High St, Brentwood CM14 4AJ, UK",51.6203273,0.302854
2081,Cafe Amoore,"3 Moores Pl, Brentwood CM14 4AG, UK",51.6201993,0.304597
2082,Caffè Nero,"28 High St, Brentwood CM14 4AB, UK",51.6206106,0.3038561
2083,Lawsons Sandwich Bar,"186 Warley Hill, Warley, Brentwood CM14 5HF, UK",51.60574560000001,0.2964554
2084,Costa Coffee,"High St, Brentwood CM14 4RW, UK",51.6202471,0.3015431
2085,EighTea9,"89 High St, Brentwood CM14 4RR, UK",51.6200862,0.3006904
2086,Costa,"Romford RM3 0EX, UK",51.5923667,0.2141392
2087,Costa Coffee,"Gallows Corner Retail Park, Colchester Rd, Romford RM3 0AD, UK",51.5927173,0.2155184
2088,Costa Coffee,"180 Hutton Rd, Brentwood CM15 8NR, UK",51.63059819999999,0.3281479
2089,Costa Coffee,"Romford Gallows Extra, Bryant Ave, Romford RM3 0LL, United Kingdom",51.59315059999999,0.2180741
2090,Greggs,"68/70 High St, Brentwood CM14 4AN, UK",51.6198872,0.3007816
2091,The Barnyard Cafe,"The Barnyard Cafe Ltd, Calcott Hall Farm, Ongar Rd, Brentwood CM15 9HS, UK",51.627955,0.2861997
2092,The Brentwood Kitchen,"2, Wilsons Corner, Ingrave Rd, Brentwood CM15 8AA, UK",51.6212354,0.3060481
2093,Greggs,"19 High St, Brentwood CM14 4RG, UK",51.6212181,0.3048897
2094,Café Shot,"78 Brentwood Rd, Hornchurch, Romford RM1 2EL, UK",51.5720343,0.1906977
2095,Sugar Hut,"93-95, High St, Brentwood CM14 4RR, UK",51.6200342,0.3003113
2096,The Lot Bar & Restaurant,"71-75 Hutton Rd, Brentwood CM15 8JD, UK",51.630271,0.3282204
2097,The Corner Coffee House,"808 Green Ln, Dagenham RM8 1YT, UK",51.561637,0.1242891
2098,Caffè Nero,"26 Station Rd, Upminster RM14 2UB, UK",51.5571824,0.2497994
2099,Merrymeade Tea Room,"Merrymeade Chase, Brentwood CM15 9FE, UK",51.6250683,0.3081587
2100,Epilepsy Society Coffee Shop,"Chesham Lane, Chalfont St Peter SL9 0RJ, United Kingdom",51.621559,-0.5514089999999999
2101,Crumbs,"The Broadway 4-5 The Broadway, Chalfont St Peter SL9 9DX, United Kingdom",51.607198,-0.5575019999999999
2102,The Bread House,"8 Market Pl, Chalfont St Peter, Gerrards Cross SL9 9EA, UK",51.6069028,-0.5583931
2103,Madeira Coffee Shop,"9 High St, Chalfont St Peter, Gerrards Cross SL9 9QE, UK",51.606448,-0.5562722999999999
2104,Caffè Nero,"53A Packhorse Rd, Gerrards Cross SL9 8PE, UK",51.5878671,-0.5538626
2105,Costa Coffee,"65 St Peter's Ct, Gerrards Cross SL9 9RH, United Kingdom",51.6074411,-0.5554966
2106,Jack and Alice,"40 Packhorse Rd, Gerrards Cross SL9 8EB, UK",51.5886371,-0.5526141999999999
2107,The Grocer At 5,"5 Station Rd, Gerrards Cross SL9 8ES, UK",51.5885335,-0.5517708
2108,Costa Coffee,"73 Packhorse Rd, Gerrards Cross SL9 8PQ, UK",51.5890952,-0.5524451
2109,Costa Coffee,"High St, Chalfont Saint Giles HP8 4QQ, UK",51.6318289,-0.5704758999999999
2110,Koho Coffee,"7 Nightingales Corner, Little Chalfont, Amersham HP7 9PZ, UK",51.6668552,-0.5655817
2111,Costa,"40 Lower Rd, Chorleywood, Rickmansworth WD3 5LB, UK",51.6534923,-0.519096
2112,Caffè Nero,"80 High St, Rickmansworth WD3 1AQ, UK",51.6391746,-0.470619
2113,Costa,"153 High St, Rickmansworth WD3 1AR, UK",51.63912089999999,-0.4716617
2114,Coffee House And Deli,"Coffee House And Deli, 141 New Rd, Croxley Green, Rickmansworth WD3 3EN, UK",51.6483974,-0.4481831
2115,Soul Deli,"1 Chalfont Park, Chalfont St Peter, Gerrards Cross SL9 0BG, UK",51.596791,-0.5465829999999999
2116,Costa Coffee,"13 Chenies Parade, Little Chalfont, Amersham HP7 9PH, UK",51.6668046,-0.5639877999999999
2117,Harris + Hoole,"The Market House, High St, Uxbridge UB8 1JN, United Kingdom",51.54609749999999,-0.4795143999999999
2118,Benedict's Store,"12 Gregories Rd, Beaconsfield HP9 1HQ, UK",51.61053270000001,-0.6462054
2119,Jacs,"47 Hill Ave, Amersham HP6 5BX, UK",51.676106,-0.6074492
2120,Epilepsy Society Coffee Shop,"Chesham Lane, Chalfont St Peter SL9 0RJ, United Kingdom",51.621559,-0.5514089999999999
2121,Coffee House And Deli,"Coffee House And Deli, 141 New Rd, Croxley Green, Rickmansworth WD3 3EN, UK",51.6483974,-0.4481831
2122,Caffè Nero,"80 High St, Rickmansworth WD3 1AQ, UK",51.6391746,-0.470619
2123,Costa,"153 High St, Rickmansworth WD3 1AR, UK",51.63912089999999,-0.4716617
2124,Duran's Cafe,"2 Chalfont Rd, Maple Cross, Rickmansworth WD3 9RP, UK",51.6244842,-0.5094886
2125,The Coffee Shop at Emmanuel,"1AS,, High St, Northwood, United Kingdom",51.6088143,-0.4149359
2126,Caffè Nero,"53A Packhorse Rd, Gerrards Cross SL9 8PE, UK",51.5878671,-0.5538626
2127,Costa Coffee,"8 Clive Parade, Northwood HA6 2QF, UK",51.6116105,-0.4252087
2128,Costa Coffee,"73 Packhorse Rd, Gerrards Cross SL9 8PQ, UK",51.5890952,-0.5524451
2129,Costa,"40 Lower Rd, Chorleywood, Rickmansworth WD3 5LB, UK",51.6534923,-0.519096
2130,The Grocer At 5,"5 Station Rd, Gerrards Cross SL9 8ES, UK",51.5885335,-0.5517708
2131,Harris + Hoole,"The Market House, High St, Uxbridge UB8 1JN, United Kingdom",51.54609749999999,-0.4795143999999999
2132,Caffè Nero,"114 High St, Ruislip HA4 8LS, UK",51.5738523,-0.4241911
2133,Villiers Coffee House,"30A Villiers Rd, Watford WD19 4AH, UK",51.6452947,-0.3808884
2134,Costa Coffee,"65 St Peter's Ct, Gerrards Cross SL9 9RH, United Kingdom",51.6074411,-0.5554966
2135,The Coffee Lounge,"Long Ln, Uxbridge UB10 9PG, UK",51.5510031,-0.4487392
2136,Caffè Nero,"The chimes shopping centre, 185-186 High St, Uxbridge UB8 1LA, UK",51.5454733,-0.4778128999999999
2137,Viento Coffee Company,"157 St Albans Rd, Watford WD24 4BD, UK",51.6678051,-0.3980367
2138,Esquires Coffee,"Watford FC Vicarage Road Stadium, Vicarage Rd, Watford WD18 0ER, United Kingdom",51.65032189999999,-0.402634
2139,Caffè Nero,"1 Love Ln, Pinner HA5 3EE, UK",51.5948223,-0.3826166
2140,Harefield Village Café,"5 High St, Harefield, Uxbridge UB9 6BX, UK",51.6038578,-0.4819941
2141,Costa Coffee,"8 Clive Parade, Northwood HA6 2QF, UK",51.6116105,-0.4252087
2142,Coffee House And Deli,"Coffee House And Deli, 141 New Rd, Croxley Green, Rickmansworth WD3 3EN, UK",51.6483974,-0.4481831
2143,The Coffee Shop at Emmanuel,"1AS,, High St, Northwood, United Kingdom",51.6088143,-0.4149359
2144,Caffè Nero,"80 High St, Rickmansworth WD3 1AQ, UK",51.6391746,-0.470619
2145,Epilepsy Society Coffee Shop,"Chesham Lane, Chalfont St Peter SL9 0RJ, United Kingdom",51.621559,-0.5514089999999999
2146,Costa,"153 High St, Rickmansworth WD3 1AR, UK",51.63912089999999,-0.4716617
2147,Caffè Nero,"114 High St, Ruislip HA4 8LS, UK",51.5738523,-0.4241911
2148,Costa Coffee,"34 Joel St, Northwood HA6 1PF, UK",51.6018747,-0.40962
2149,Costa Coffee,"100-102, High St, Ruislip HA4 8LS, UK",51.5740813,-0.4246001
2150,Caffè Nero,"1 Love Ln, Pinner HA5 3EE, UK",51.5948223,-0.3826166
2151,Esquires Coffee,"Watford FC Vicarage Road Stadium, Vicarage Rd, Watford WD18 0ER, United Kingdom",51.65032189999999,-0.402634
2152,Costa Coffee,"36 Swakeleys Rd, Ickenham, Uxbridge UB10 8DB, UK",51.5648169,-0.4458358
2153,PERK Coffee,"17 The Parade, Delta Gain, Carpenders Park, Watford WD19 5BL, United Kingdom",51.6278069,-0.3830088
2154,Rootz,"10 Main Parade, Chorleywood, Rickmansworth WD3 5RB, UK",51.65542,-0.52152
2155,Coffee Affair,"91 Joel St, Pinner, Northwood HA6 1LW, UK",51.5994901,-0.4095155
2156,Caffè Nero,"100-102 High St, Watford WD17 2BW, UK",51.6548519,-0.3954443
2157,Reason Coffee Shop & Bookstore,"Unit 3, Faircross House, 116 The Parade, Watford WD17 1BD, UK",51.659009,-0.4016206
2158,Harris + Hoole,"239-241, Lower High St, Watford WD17 2BD, UK",51.6522997,-0.3878696
2159,Viento Coffee Company,"157 St Albans Rd, Watford WD24 4BD, UK",51.6678051,-0.3980367
2160,Costa Coffee,"8 Clive Parade, Northwood HA6 2QF, UK",51.6116105,-0.4252087
2161,Caffe Casa Mia,"36 Green Ln, Northwood HA6 2QB, UK",51.6118231,-0.4260525
2162,The Coffee Shop at Emmanuel,"1AS,, High St, Northwood, United Kingdom",51.6088143,-0.4149359
2163,Coffee Affair,"91 Joel St, Pinner, Northwood HA6 1LW, UK",51.5994901,-0.4095155
2164,Coffee House And Deli,"Coffee House And Deli, 141 New Rd, Croxley Green, Rickmansworth WD3 3EN, UK",51.6483974,-0.4481831
2165,Caffè Nero,"1 Love Ln, Pinner HA5 3EE, UK",51.5948223,-0.3826166
2166,Costa Coffee,"34 Joel St, Northwood HA6 1PF, UK",51.6018747,-0.40962
2167,Villiers Coffee House,"30A Villiers Rd, Watford WD19 4AH, UK",51.6452947,-0.3808884
2168,Starbucks,"19-21 High St, Pinner HA5 5PJ, UK",51.5941592,-0.3812222
2169,Costa Coffe,"137 Marsh Rd, Pinner HA5 5PB, UK",51.591445,-0.3812626
2170,Caffè Nero,"114 High St, Ruislip HA4 8LS, UK",51.5738523,-0.4241911
2171,Esquires Coffee,"Watford FC Vicarage Road Stadium, Vicarage Rd, Watford WD18 0ER, United Kingdom",51.65032189999999,-0.402634
2172,Caffè Nero,"80 High St, Rickmansworth WD3 1AQ, UK",51.6391746,-0.470619
2173,Caffè Nero,"100-102 High St, Watford WD17 2BW, UK",51.6548519,-0.3954443
2174,Starbucks Coffee,"34-36 High St, Watford WD17 1ED, UK",51.6566813,-0.3982018
2175,Harris + Hoole,"239-241, Lower High St, Watford WD17 2BD, UK",51.6522997,-0.3878696
2176,Viento Coffee Company,"157 St Albans Rd, Watford WD24 4BD, UK",51.6678051,-0.3980367
2177,Waitrose & Partners,"52 Green Ln, Northwood HA6 2XB, UK",51.6111729,-0.4242952
2178,Starbucks,"Cineworld, Victoria Rd, South Ruislip, Ruislip, Hillingdon HA4 0EJ, UK",51.5592789,-0.4004461
2179,Krave Dessert Café,"23 The Broadway, Joel St, Northwood HA6 1NU, United Kingdom",51.6017854,-0.4091075
2180,Caffè Nero,"1 Love Ln, Pinner HA5 3EE, UK",51.5948223,-0.3826166
2181,PERK Coffee,"17 The Parade, Delta Gain, Carpenders Park, Watford WD19 5BL, United Kingdom",51.6278069,-0.3830088
2182,Starbucks,"19-21 High St, Pinner HA5 5PJ, UK",51.5941592,-0.3812222
2183,Costa Coffe,"137 Marsh Rd, Pinner HA5 5PB, UK",51.591445,-0.3812626
2184,The Coffee Shop at Emmanuel,"1AS,, High St, Northwood, United Kingdom",51.6088143,-0.4149359
2185,Copper Kettle,"34 Bridge St, Pinner HA5 3JF, UK",51.5950555,-0.3836581
2186,Coffee Station,"Station Approach, Pinner HA5 5LZ, UK",51.592911,-0.3809889
2187,Costa,"336 The Broadway, Uxbridge Rd, Pinner HA5 4HR, UK",51.60773039999999,-0.3747904
2188,Costa Coffee,"Broadway, 336 Hatch End, Uxbridge Rd HA5 4HR, United Kingdom",51.607895,-0.373846
2189,Costa Coffee,"34 Joel St, Northwood HA6 1PF, UK",51.6018747,-0.40962
2190,Augustina's,"5 Barters Walk, Pinner HA5 5LU, UK",51.59374219999999,-0.3809581
2191,Costa Coffee,"8 Clive Parade, Northwood HA6 2QF, UK",51.6116105,-0.4252087
2192,Organically,"40-42 High St, Pinner HA5 5PW, UK",51.5941534,-0.3802994
2193,Bru Coffee and Gelato Harrow,"St Georges Shopping Centre, St Anns Road, Harrow HA1 1HS, United Kingdom",51.58155319999999,-0.3389306
2194,Starbucks,"St Georges Shopping Centre, St Anns Shopping Centre, St John's Rd, Harrow HA1 1HS, UK",51.581272,-0.3386942
2195,Costa Coffee,"The Accounting House, Pinner Rd, Harrow HA2 6DZ, UK",51.5862444,-0.3609831
2196,Caffè Nero,"Harrow on the Hill Station, Station Approach, Harrow HA1 1BB, United Kingdom",51.579555,-0.3368828
2197,Coffee Affair,"91 Joel St, Pinner, Northwood HA6 1LW, UK",51.5994901,-0.4095155
2198,Harris + Hoole,"239-241, Lower High St, Watford WD17 2BD, UK",51.6522997,-0.3878696
2199,Caffè Nero,"27 St Anns Road, Harrow HA1 1JU, UK",51.5811242,-0.3352072
2200,Sunrise Cafe,"343 High Rd, Harrow HA3 5EQ, UK",51.6039171,-0.339743
2201,Costa Coffee,"112-114, High St, London HA3 7AJ, UK",51.5965899,-0.3352042
2202,Caffè Nero,"45 The Broadway, Stanmore HA7 4DJ, UK",51.617569,-0.3095544
2203,Red Brick Cafe,"38-40 High St, Harrow HA3 7AE, UK",51.5943109,-0.3348485
2204,Ancona Italian coffee house,"309 Station Rd, Harrow HA1 2TA, UK",51.5815621,-0.3333982
2205,Randalls Coffee House,"284B Station Rd, Harrow HA1 2EA, UK",51.58203409999999,-0.3324514
2206,Bru Coffee and Gelato Harrow,"St Georges Shopping Centre, St Anns Road, Harrow HA1 1HS, United Kingdom",51.58155319999999,-0.3389306
2207,Starbucks,"St Georges Shopping Centre, St Anns Shopping Centre, St John's Rd, Harrow HA1 1HS, UK",51.581272,-0.3386942
2208,Costa Coffee,"8 Warwick Parade, Kenton Ln, Harrow HA3 8SA, United Kingdom",51.60085429999999,-0.3181947
2209,Costa Coffee,"24-26 Church Rd, Stanmore HA7 4AQ, UK",51.6172742,-0.3120828
2210,Caffè Nero,"Harrow on the Hill Station, Station Approach, Harrow HA1 1BB, United Kingdom",51.579555,-0.3368828
2211,Caffè Nero,"27 St Anns Road, Harrow HA1 1JU, UK",51.5811242,-0.3352072
2212,Caffè Nero,"1 Love Ln, Pinner HA5 3EE, UK",51.5948223,-0.3826166
2213,Costa Coffee,"The Accounting House, Pinner Rd, Harrow HA2 6DZ, UK",51.5862444,-0.3609831
2214,Miriam's Munchies,"405-407 Station Rd, Harrow HA1 2AT, UK",51.5784239,-0.3340959
2215,Cartons Stanmore,"40 The Broadway, Stanmore HA7 4DU, UK",51.61779749999999,-0.3096068
2216,Caffè Nero,"67-70 Station Rd, Edgware HA8 7BD, UK",51.613149,-0.2769555
2217,The Coffee Shop at Emmanuel,"1AS,, High St, Northwood, United Kingdom",51.6088143,-0.4149359
2218,Harris + Hoole,"239-241, Lower High St, Watford WD17 2BD, UK",51.6522997,-0.3878696
2219,The Chocolate Room/the best place,"324 Station Rd, Harrow HA1 2DX, UK",51.580934,-0.3336523
2220,Caffè Nero,"45 The Broadway, Stanmore HA7 4DJ, UK",51.617569,-0.3095544
2221,Costa Coffee,"24-26 Church Rd, Stanmore HA7 4AQ, UK",51.6172742,-0.3120828
2222,Cartons Stanmore,"40 The Broadway, Stanmore HA7 4DU, UK",51.61779749999999,-0.3096068
2223,Basilian,"Aspire Leisure Centre, Wood Ln, Stanmore HA7 4AP, United Kingdom",51.6307317,-0.3119785
2224,Starbucks,"81-83 Station Rd, Edgware HA8 7JG, UK",51.6132773,-0.2768177
2225,Barista Coffee House,"5 Station Forecourt, Station Rd, London, Edgware HA8 7AW, United Kingdom",51.6136876,-0.2755772
2226,Caffe Trio Icy Pack,"191 Station Rd, Edgware HA8 7JX, UK",51.6155124,-0.2758553
2227,Canons Café,"5 station parade, Whitchurch Ln, Edgware HA8 6RW, United Kingdom",51.6076008,-0.2953925
2228,Costa Coffee,"8 Warwick Parade, Kenton Ln, Harrow HA3 8SA, United Kingdom",51.60085429999999,-0.3181947
2229,Caffè Nero,"67-70 Station Rd, Edgware HA8 7BD, UK",51.613149,-0.2769555
2230,Costa,"Unit 34, Broadwalk Shopping Centre, Station Rd, London HA8 7BD, UK",51.6126683,-0.2754672
2231,Costa Coffee,"112-114, High St, London HA3 7AJ, UK",51.5965899,-0.3352042
2232,Greggs,"190C Station Rd, Edgware HA8 7AR, UK",51.6140674,-0.2755929
2233,Randalls Coffee House,"284B Station Rd, Harrow HA1 2EA, UK",51.58203409999999,-0.3324514
2234,Starbucks Coffee,"Village Hotel, Centennial Park, Centennial Ave, Elstree, Borehamwood WD6 3SY, UK",51.6392866,-0.3086945
2235,Starbucks,"St Georges Shopping Centre, St Anns Shopping Centre, St John's Rd, Harrow HA1 1HS, UK",51.581272,-0.3386942
2236,Caffè Nero,"Harrow on the Hill Station, Station Approach, Harrow HA1 1BB, United Kingdom",51.579555,-0.3368828
2237,Caffè Nero,"27 St Anns Road, Harrow HA1 1JU, UK",51.5811242,-0.3352072
2238,Miriam's Munchies,"405-407 Station Rd, Harrow HA1 2AT, UK",51.5784239,-0.3340959
2239,Starbucks,"Hyde Estate Rd, Hendon, London NW9 6JX, UK",51.5820287,-0.2444706
2240,Barista Coffee House,"5 Station Forecourt, Station Rd, London, Edgware HA8 7AW, United Kingdom",51.6136876,-0.2755772
2241,Starbucks,"81-83 Station Rd, Edgware HA8 7JG, UK",51.6132773,-0.2768177
2242,Caffè Nero,"67-70 Station Rd, Edgware HA8 7BD, UK",51.613149,-0.2769555
2243,Caffe Trio Icy Pack,"191 Station Rd, Edgware HA8 7JX, UK",51.6155124,-0.2758553
2244,Costa,"Unit 34, Broadwalk Shopping Centre, Station Rd, London HA8 7BD, UK",51.6126683,-0.2754672
2245,Hardwork,"47 Burnt Oak Broadway, Edgware HA8 5JZ, UK",51.5999037,-0.2668987
2246,Greggs,"190C Station Rd, Edgware HA8 7AR, UK",51.6140674,-0.2755929
2247,Busy Bee Cafe,"227 Deansbrook Rd, Edgware HA8 9BX, UK",51.61057750000001,-0.2573532
2248,Costa Coffee,"19 The Broadway, Mill Hill, London NW7 3LN, UK",51.614261,-0.2486984
2249,Costa Coffee,"146-148 Burnt Oak Broadway, London HA8 0AX, UK",51.6016373,-0.2682653
2250,Costa Coffee,"130 Colindale Ave, London NW9 4AX, UK",51.5946462,-0.2504365
2251,Carpe Diem Coffee Bar,"37 Vivian Ave, Hendon, London NW4 3UX, UK",51.5824241,-0.2294033
2252,Greggs,"3 Watling Ave, Edgware HA8 0LQ, UK",51.601021,-0.2669403
2253,Mill & Brew,"23 The Broadway, Mill Hill, London NW7 3DA, UK",51.61441259999999,-0.2483286
2254,Costa Coffee,"624 Kingsbury Road, Kingsbury Circle, London NW9 9HN, UK",51.5851097,-0.279398
2255,Caffè Nero,"45 The Broadway, Stanmore HA7 4DJ, UK",51.617569,-0.3095544
2256,Starbucks,"Hyde Estate Rd, Hendon, London NW9 6JX, UK",51.5820287,-0.2444706
2257,Mem's Cafe Edgware,"10-11 Whitchurch Ln, Edgware HA8 6JZ, UK",51.6102353,-0.2804365
2258,Caffè Nero,"Brent Cross Shopping Centre, C/O Fenwicks, London NW4 3FN, United Kingdom",51.5767943,-0.2219216
2259,Tintico,"2-4 Station Rd, Finchley, London N3 2RY, UK",51.601126,-0.193643
2260,Sail & Anchor Coffee,"Mill Hill East Church, Salcombe Gardens, London NW7 2NT, United Kingdom",51.60892870000001,-0.2223232
2261,Costa Coffee,"19 The Broadway, Mill Hill, London NW7 3LN, UK",51.614261,-0.2486984
2262,Tintico,"2-4 Station Rd, Finchley, London N3 2RY, UK",51.601126,-0.193643
2263,Caffè Nero,"776 High Rd, North Finchley, London N12 9QH, UK",51.6156783,-0.1764853
2264,Costa Coffee,"The Burroughs, Hendon, London NW4 4BT, UK",51.5897474,-0.2289878
2265,Caffè Nero,"Brent Cross Shopping Centre, C/O Fenwicks, London NW4 3FN, United Kingdom",51.5767943,-0.2219216
2266,Costa Coffee,"32 Ballards Ln, Finchley, London N3 2BJ, UK",51.6023126,-0.1920309
2267,Caffè Nero,"67-70 Station Rd, Edgware HA8 7BD, UK",51.613149,-0.2769555
2268,Costa Coffee,"130 Colindale Ave, London NW9 4AX, UK",51.5946462,-0.2504365
2269,Caffè Nero,"79 High Rd, East Finchley, London N2 8AD, UK",51.5902846,-0.1644201
2270,Costa,"Unit 34, Broadwalk Shopping Centre, Station Rd, London HA8 7BD, UK",51.6126683,-0.2754672
2271,Caffè Nero,"128 High St, Barnet EN5 5XQ, UK",51.65489239999999,-0.2015483
2272,Greggs,"190C Station Rd, Edgware HA8 7AR, UK",51.6140674,-0.2755929
2273,Coffee Bean Ltd,"111 High St, London EN5 5XY, UK",51.6556757,-0.2033212
2274,Greggs,"3 Watling Ave, Edgware HA8 0LQ, UK",51.601021,-0.2669403
2275,Harris + Hoole,"10 Chase Side, Osidge, London N14 5PA, UK",51.63278039999999,-0.1279192
2276,Origin Coffee Roasters,"65 Charlotte Rd, Shoreditch, London EC2A 3PE, UK",51.52636949999999,-0.08109809999999999
2277,LEON,"Unit S3, Prince Charles Dr, Hendon, London NW4 3NB, UK",51.5768534,-0.2240428
